prompt,response,atoms,hallucinated atoms
| Hannah-Jones received the MacArthur Fellowship ""Genius Grant.""	True |
| Hannah-Jones received the Pulitzer Prize for Commentary.	True |
| She is a prominent voice.	True |
| She is a voice in discussions on race.	True |
| She is a voice in discussions on education.	True |
| She is a voice in discussions on social justice.	True |
| She is a voice in discussions on race, education, and social justice.	True |
| She is in the United States.	True |
",
Tell me a bio of María José (singer),María José (singer),"| María José is a person.	True |
| María José is Mexican.	True |
| María José is a singer.	True |
| María José is a songwriter.	False |
| María José is known for her powerful vocals.	True |
| María José is known for her energetic performances.	True |
| She was born María José Loyola Anaya.	True |
| She was born on January 12, 1976, in Mexico City.	True |
| She rose to fame as a member of the popular pop group Kabah.	True |
| She rose to fame in the 1990s.	True |
| María José left the group.	True |
| María José embarked on a solo career.	True |
| María José's solo career was successful.	True |
| María José released several albums.	True |
| The albums showcased her versatile singing style.	True |
| The albums showcased her ability to blend pop, dance, and Latin rhythms.	True |
| María José has hits like ""Quien Eres Tú.""	True |
| María José has hits like ""Adelante Corazón.""	True |
| María José has hits like ""Lo Que Te Mereces.""	False |
| María José has established herself as a prominent figure.	True |
| María José has established herself as a prominent figure in the Latin music industry.	True |
| Her music explores themes of love.	True |
| Her music explores themes of empowerment.	True |
| Her music explores themes of resilience.	True |
| Her music resonates with audiences across Latin America.	True |
| Her music resonates with audiences beyond Latin America.	True |
| María José has a music career.	True |
| María José has appeared as a judge on talent shows.	True |
| María José has collaborated with renowned artists in the industry.	True |
| She is known for her dynamic stage presence.	True |
| She is known for her charismatic personality.	True |
| She is known for captivating audiences with her music.	True |
| She remains a beloved figure in the world of Latin pop.	True |
","| María José is a songwriter. |
| María José has hits like ""Lo Que Te Mereces."" |
"
Tell me a bio of Robert Whittaker (fighter),Robert Whittaker (fighter),"| Robert Whittaker is a professional mixed martial artist.	True |
| Robert Whittaker is from New Zealand.	False |
| Robert Whittaker competes in the Ultimate Fighting Championship (UFC).	True |
| Whittaker was born on December 20, 1990.	True |
| Whittaker was born in Auckland, New Zealand.	True |
| Whittaker began his MMA career.	True |
| Whittaker began his MMA career in 2009.	True |
| Whittaker quickly rose through the ranks.	True |
| Whittaker rose through the ranks with his impressive skills and determination.	True |
| Whittaker is known for his fighting style.	True |
| Whittaker's fighting style is well-rounded.	True |
| Whittaker's fighting style combines striking and grappling techniques.	True |
| Whittaker's goal is to outsmart his opponents in the octagon.	False |
| He has competed in the middleweight division of the UFC.	True |
| He has achieved notable victories.	True |
| He has achieved notable victories over top-ranked fighters.	True |
| In 2017, Whittaker became the UFC Middleweight Champion.	True |
| Whittaker defeated Yoel Romero.	True |
| The fight between Whittaker and Yoel Romero was thrilling.	True |
| He defended his title.	True |
| He solidified his position.	True |
| He is one of the top fighters in the division.	True |
| Whittaker is known for his humility.	True |
| Whittaker is known for his work ethic.	True |
| Whittaker is known for his dedication to his craft.	True |
| Whittaker is known for his humility, work ethic, and dedication to his craft.	True |
| He continues to inspire fans.	True |
| He inspires fans around the world.	True |
| He inspires fans with his performances inside the octagon.	True |
| He inspires fans with his positive attitude outside the octagon.	True |
","| Robert Whittaker is from New Zealand. |
| Whittaker's goal is to outsmart his opponents in the octagon. |
"
Tell me a bio of Sergei Bodrov,Sergei Bodrov,"| Sergei Bodrov is a filmmaker.	True |
| Sergei Bodrov is a screenwriter.	True |
| Sergei Bodrov is a producer.	True |
| Sergei Bodrov is renowned.	True |
| Sergei Bodrov is Russian.	True |
| Bodrov was born on June 28, 1948.	True |
| Bodrov was born in Khabarovsk, Soviet Union.	True |
| Bodrov has made significant contributions.	True |
| Bodrov has made significant contributions to the world of cinema.	True |
| He is known for his work in films.	True |
| One of the films he is known for is ""Prisoner of the Mountains.""	True |
| ""Prisoner of the Mountains"" was released in 1996.	True |
| ""Prisoner of the Mountains"" was nominated for an Academy Award for Best Foreign Language Film.	True |
| One of the films he is known for is ""Mongol.""	True |
| ""Mongol"" was released in 2007.	True |
| ""Mongol"" is a historical epic about the life of Genghis Khan.	True |
| Bodrov has storytelling skills.	True |
| Bodrov has the ability to capture the human experience on film.	True |
| Bodrov's storytelling skills have earned him critical acclaim.	True |
| Bodrov's ability to capture the human experience on film has earned him critical acclaim.	True |
| Bodrov's storytelling skills and ability to capture the human experience on film have earned him a loyal following of fans.	True |
| He is considered influential.	True |
| He is considered one of the most influential filmmakers in Russia.	True |
| He has received awards for his work.	True |
| He has received numerous awards for his work.	True |
| Bodrov creates films.	True |
| Bodrov's films are thought-provoking.	True |
| Bodrov's films are visually stunning.	True |
| Bodrov's films resonate with audiences around the world.	True |
",
Tell me a bio of Bob Marley,Bob Marley,"| Bob Marley was Jamaican.	True |
| Bob Marley was a singer.	True |
| Bob Marley was a songwriter.	True |
| Bob Marley was a musician.	True |
| Bob Marley became an international icon.	True |
| Bob Marley became an international icon of reggae music.	True |
| He was born on February 6, 1945.	True |
| He was born in Nine Mile, Jamaica.	True |
| Marley rose to fame in the 1970s.	True |
| Marley rose to fame with his band, The Wailers.	True |
| Marley went on to become one of the best-selling artists of all time.	True |
| Marley is known for his distinctive voice.	True |
| Marley is known for his powerful lyrics.	True |
| Marley's lyrics often focused on social and political issues.	True |
| Marley's music continues to inspire audiences.	True |
| Marley's music continues to resonate with audiences around the world.	True |
| He passed away on May 11, 1981.	True |
| His legacy lives on.	True |
| His legacy lives on through his music.	True |
| His legacy lives on through his message.	True |
| His message includes love.	True |
| His message includes unity.	True |
| His message includes peace.	True |
",
Tell me a bio of Jake Tilson,Jake Tilson,"| Jake Tilson is British.	True |
| Jake Tilson is an artist.	True |
| Jake Tilson is a designer.	True |
| Jake Tilson is an author.	True |
| Jake Tilson is known for his diverse body of work.	True |
| Jake Tilson's work spans across various mediums.	True |
| Jake Tilson's work includes painting.	True |
| Jake Tilson's work includes collage.	True |
| Jake Tilson's work includes photography.	True |
| Jake Tilson's work includes graphic design.	True |
| He is recognized for his innovative approach to visual storytelling.	True |
| He is recognized for his ability to blend traditional techniques with modern technology.	True |
| Tilson's work often explores themes of memory.	True |
| Tilson's work often explores themes of nostalgia.	True |
| Tilson's work often explores themes of cultural identity.	True |
| Tilson's work draws inspiration from his travels.	True |
| Tilson's work draws inspiration from his personal experiences.	True |
| He has a career.	True |
| His career has spanned several decades.	True |
| He has exhibited his art internationally.	True |
| He has published several books.	True |
| The books are on art.	True |
| The books are on design.	True |
| The books are on food.	True |
| Tilson continues to push the boundaries of creativity.	True |
